dataset,kernel,cka_median,cka_iqr,cka_p_median,cka_p_iqr,hsic_median,hsic_iqr,hsic_p_median,hsic_p_iqr,effective_rank_median,effective_rank_iqr,top1_ratio_median,top1_ratio_iqr,cum_top3_median,cum_top3_iqr,cum_top5_median,cum_top5_iqr,kpca_top1_median,kpca_top1_iqr,kpca_cum_top5_median,kpca_cum_top5_iqr,knn_overlap_5_median,knn_overlap_5_iqr,knn_overlap_10_median,knn_overlap_10_iqr,fisher_ratio_rkhs_median,fisher_ratio_rkhs_iqr,svm_mean_margin_median,svm_mean_margin_iqr,svm_std_margin_median,svm_std_margin_iqr,svm_sv_prop_median,svm_sv_prop_iqr,svm_n_sv_median,svm_n_sv_iqr,dof_trace_median,dof_trace_iqr
mines,linear,0.12103541587125721,0.015497682663448045,0.009900990099009901,0.0,0.031679725989626845,0.004674125724404909,0.009900990099009901,0.0,2.624841044777563,0.051477324841762595,0.45236111873113655,0.011116498343711534,0.9999999999999997,2.220446049250313e-16,0.9999999999999998,1.1102230246251565e-16,0.45236111873113655,0.011116498343711534,0.9999999999999998,1.1102230246251565e-16,1.0,0.0008875739644970126,0.9997041420118343,0.0005917159763313418,1.0926920008864585,0.013028574317353492,,,,,,,,,2.9999538622402397,9.761132790941929e-07
mines,poly,0.10945196396596968,0.022754037685495165,0.009900990099009901,0.0,0.06262829584257121,0.05909288145775645,0.009900990099009901,0.0,5.171740104141557,2.1751320572998747,0.3054821622666405,0.0938918346297219,0.6946162987586084,0.1987321331049231,0.8467410006766766,0.11897893308490903,0.3054821622666405,0.0938918346297219,0.8467410006766766,0.11897893308490903,0.8946745562130176,0.07426035502958583,0.8715976331360946,0.08994082840236695,1.0565874558945794,0.02523309645784133,,,,,,,,,33.89815308221299,36.52403258563501
mines,rbf,0.11993661639352388,0.011106590882269646,0.009900990099009901,0.0,0.01001687397897905,0.002333332451311756,0.009900990099009901,0.0,7.562518291022734,6.523138508375365,0.24467723556594523,0.1704659081316929,0.5651049974561908,0.3557632218906814,0.7214284619244815,0.2998576166478103,0.24467723556594523,0.1704659081316929,0.7214284619244815,0.2998576166478103,1.0,0.0008875739644970126,1.0,0.0005917159763313418,1.0443324837821921,0.048271100522470745,,,,,,,,,70.07499610794574,57.87994942880744
parkinson,custom_alsalam,0.1793288899887619,0.032285565672986655,0.009900990099009901,0.0,305.986842698917,2626.252824143596,0.009900990099009901,0.0,25.209574851127563,5.105767749161437,0.11898102637818651,0.03581084840143274,0.2636023857270646,0.04696947183850597,0.35754723101710983,0.04002463250254107,0.11898102637818651,0.03581084840143274,0.35754723101710983,0.04002463250254107,0.8144014306753629,0.1097149168945929,0.7907847675152537,0.09640753208499908,1.0773299095066775,0.07636960500414314,1.1818735965072467,0.11026739283245535,1.028625699717677,0.09902667973090795,0.5539133179044814,0.09449295181990325,54.0,9.25,97.47243431950344,0.9999475933636717
parkinson,custom_gegen,0.21948988732979036,0.056169102977851326,0.009900990099009901,0.0,8.396905195089596,18.190827961202746,0.009900990099009901,0.0,7.277426102255799,3.008038185619875,0.2938455667454367,0.13127677696253975,0.5556054678681918,0.13003214700901633,0.6857744286065162,0.12145072934161305,0.2938455667454367,0.13127677696253975,0.6857744286065162,0.12145072934161305,0.673469387755102,0.1921681043551441,0.6291342310119924,0.22568377866610578,1.411114672474993,0.31944634078072687,1.1666396645744639,0.4877413906506147,1.0219334421235762,0.7804977773515214,0.46670523879654957,0.09838523038081215,45.5,9.75,96.98350224484022,5.366491679974516
parkinson,custom_hermite,0.06256602909827196,0.01901343762592854,0.024752475247524754,0.02475247524752475,0.00045506872044244625,0.00022491250492121082,0.024752475247524754,0.02475247524752475,2.6312992307534886,1.4452925328515835,0.5809476274373517,0.14582745839924616,0.8241971525761984,0.14038628115406437,0.9029435142542913,0.11814297329065693,0.5809476274373517,0.14582745839924616,0.9029435142542913,0.11814297329065693,0.5877130233536714,0.049479276246581216,0.5825531243425204,0.03549337260677454,0.7544143746402252,0.06578024882507427,1.0001189307960843,0.0033524724463365185,0.0009737243966267324,0.017319861406410862,0.5206185567010309,0.04118451504313064,50.5,3.5,35.86065046370915,15.408299061279038
parkinson,linear,0.23838839516667348,0.015933177721606046,0.009900990099009901,0.0,0.1465451738791628,0.04816649593121222,0.009900990099009901,0.0,3.242130800732162,0.607987632807669,0.5134240887554783,0.06957139342483026,0.7691451350142976,0.0416818517927775,0.8770516363339008,0.020276568346592416,0.5134240887554783,0.06957139342483026,0.8770516363339008,0.020276568346592416,1.0,0.0,1.0,0.0,1.1229712636641387,0.027455797045213393,1.5467285352301814,0.5627634777133461,1.2843952081909662,0.6213450261043141,0.4175257731958763,0.08158005470229329,40.5,7.75,17.918207159876815,0.01071667935749332
parkinson,poly,0.275305231842202,0.06201039431014521,0.009900990099009901,0.0,0.04217581323673486,0.17306727732912,0.009900990099009901,0.0,4.2261523935985785,0.8816107188922708,0.42715265046012507,0.057965075127238586,0.7081251577135959,0.0520026949457667,0.8200760879322235,0.0670452084588602,0.42715265046012507,0.057965075127238586,0.8200760879322235,0.0670452084588602,0.9262045024195245,0.12551020408163271,0.9328266358089627,0.13826530612244903,1.1763686808415863,0.08518338774299572,1.3090620961850248,0.3707139064104814,1.0071223060295516,0.4241003894311004,0.41836734693877553,0.04147380601725226,41.0,4.25,67.30041681295633,64.84717961939552
parkinson,rbf,0.1899230998506583,0.06610379466676783,0.009900990099009901,0.0,0.009279235825917161,0.0014097047495600853,0.009900990099009901,0.0,26.57408624297607,32.38079853186983,0.10552530426635945,0.23189588153092483,0.26178795977297514,0.3893536993627127,0.3533367648588497,0.44105049880457037,0.10552530426635945,0.23189588153092483,0.3533367648588497,0.44105049880457037,1.0,0.0,1.0,0.0,1.029544836029177,0.05052059749304938,1.074137112392466,0.09326686144617047,0.9114041427839705,0.13724345968604734,0.6000946770460762,0.20579107931832524,58.5,19.5,96.59379914996867,24.154058255649602
statlog,custom_alsalam,0.1855350082689759,0.03658022792192722,0.009900990099009901,0.0,38.358417155408105,502.6864483566469,0.009900990099009901,0.0,22.613229445398005,5.678849865196376,0.1386293779840267,0.02337218623382925,0.2995461757597421,0.041360936869469345,0.38549983922850917,0.04370876811809388,0.1386293779840267,0.02337218623382925,0.38549983922850917,0.04370876811809388,0.866508128578311,0.049241482079033894,0.8773968382015171,0.06009868015640918,1.053235799179781,0.008936329980304913,,,,,,,,,422.4878491384599,1.4165586029416772
statlog,custom_gegen,0.1314415732313585,0.03604352290678918,0.009900990099009901,0.0,0.2764178241048638,0.29859748327429625,0.009900990099009901,0.0,5.516934992026682,2.9877700612757954,0.3776396441709697,0.11914289140950696,0.6113151542549948,0.10260285501980126,0.719148573658952,0.10850675929607911,0.3776396441709697,0.11914289140950696,0.719148573658952,0.10850675929607911,0.812085308056872,0.04673624415986022,0.8221281077386755,0.04952102450337814,1.075690548040348,0.02977482944978016,,,,,,,,,365.713300815558,82.77168032828888
statlog,custom_hermite,0.11610842724595864,0.013411743018869424,0.009900990099009901,0.0,0.0026887197902613607,0.002268135701529471,0.009900990099009901,0.0,6.163900777296397,2.7256764523685204,0.3152475941482093,0.12625012297267024,0.6099018494551487,0.1383764922762205,0.7246992610258437,0.1348471378216477,0.3152475941482093,0.12625012297267024,0.7246992610258437,0.1348471378216477,0.6757470337131524,0.06781872878222595,0.6807199757991329,0.05323994711662361,1.070436210877582,0.018382833349150696,,,,,,,,,219.09319190247248,141.84481144216232
statlog,linear,0.12428935251269674,0.008401419701127052,0.009900990099009901,0.0,0.09026150478262857,0.005698402124437188,0.009900990099009901,0.0,2.6261613083743196,0.09182715267039665,0.5810523570538086,0.010153106212161145,0.8380532444053973,0.014033378389382234,0.9327914841209269,0.010510450904910096,0.5810523570538086,0.010153106212161145,0.9327914841209269,0.010510450904910096,1.0,0.0,1.0,0.0,1.1167019815662669,0.012415915957504353,,,,,,,,,17.957368551600922,0.0016913703886238807
statlog,poly,0.12471999737536477,0.008107086470788866,0.009900990099009901,0.0,0.03889239970052691,0.033324588097833015,0.009900990099009901,0.0,3.801387557644285,0.6461476172335407,0.4705851894255161,0.04651889631579298,0.7092453254171223,0.057941194585810374,0.8213976144496551,0.042199730628271315,0.4705851894255161,0.04651889631579298,0.8213976144496551,0.042199730628271315,0.9147995025377298,0.03663098159165534,0.9197561986711933,0.03026466897471225,1.1014573446644857,0.018347228157457707,,,,,,,,,215.94221144511903,85.44685243479915
statlog,rbf,0.13629308051048195,0.04276871195842313,0.009900990099009901,0.0,0.007416685367219345,0.008264561126538571,0.009900990099009901,0.0,3.8184182638216035,8.297086951925039,0.46746623793115644,0.2427535846780229,0.7153069679513369,0.2790288788580025,0.8280913516470829,0.2835137287916244,0.46746623793115644,0.2427535846780229,0.8280913516470829,0.2835137287916244,1.0,0.0,1.0,0.0,1.0984490799045479,0.033390295406213966,,,,,,,,,141.25632723507778,216.2907661476024
student,custom_alsalam,0.2668190505480457,0.18309340338024396,0.4257425742574258,0.3613861386138614,0.8387394172982289,168563.51981504163,0.3613861386138614,0.24752475247524752,60.62879557758163,56.097171238204766,0.03424430139546969,0.3746532485774251,0.09225771558248685,0.6248643983096689,0.14289177787123347,0.6567749854717146,0.03424430139546969,0.3746532485774251,0.14289177787123347,0.6567749854717146,0.06478310502283105,0.03650114155251141,0.09863013698630138,0.06748477929984781,1.0041542611896448,0.012941992303231342,,,,,,,,,71.99756464775092,56.50995757288955
student,custom_gegen,0.03423706478057108,0.1178101332307686,0.603960396039604,0.6633663366336633,5.20915797066772e-93,0.0016251269276296365,0.6039603960396039,0.698019801980198,1.0067578800615147,15.652044674802408,0.9966439149542277,0.7837608002688335,0.9999999783786848,0.5514120164484784,0.9999999870899893,0.4594694729125983,0.9966439149542277,0.7837608002688335,0.9999999870899893,0.4594694729125983,0.06482115677321157,0.18446537290715373,0.10555555555555557,0.18779965753424657,0.949094589691581,0.4648650977250841,,,,,,,,,3.880517385160342e-86,52.27559302331922
student,custom_hermite,0.12714338369153166,0.019650718743747936,0.1683168316831683,0.15594059405940594,8.512536112370468e-08,1.3954274322666058e-07,0.19306930693069307,0.18811881188118815,12.796547081122984,3.5706740419901877,0.1968317451867024,0.05993776872003692,0.39643649294718974,0.06142774842084808,0.5101842530266689,0.06415910977252681,0.1968317451867024,0.05993776872003692,0.5101842530266689,0.06415910977252681,0.11388888888888887,0.08596841704718415,0.1388888888888889,0.07103310502283103,1.0302601425554887,0.0547351272617036,,,,,,,,,0.48278505558924456,0.763653793088802
student,linear,0.1649067889565597,0.01994155008044529,0.04455445544554455,0.07425742574257427,0.21166548822971248,0.02389570740744995,0.04950495049504951,0.10643564356435643,14.509856838270867,0.809600227343811,0.1486759631689299,0.018923054897433567,0.3466074823572442,0.017503548433210836,0.4867909319401363,0.01998983599141485,0.1486759631689299,0.018923054897433567,0.4867909319401363,0.01998983599141485,1.0,0.0,1.0,0.0,1.016777744481918,0.00872982222987373,,,,,,,,,30.99711553163852,0.00025918792425017045
student,poly,0.19349556459271672,0.04056384551154393,0.039603960396039604,0.051980198019801985,0.027988508196813335,0.052752899992314424,0.039603960396039604,0.06435643564356436,21.63977274161476,9.574230508268808,0.11337792691160645,0.037445265441938366,0.2695034463513082,0.07792242947741349,0.38790313497513057,0.10609475082759201,0.11337792691160645,0.037445265441938366,0.38790313497513057,0.10609475082759201,0.8981925418569253,0.1290715372907154,0.9116438356164385,0.12604166666666672,1.0107037765036448,0.006611931341345745,,,,,,,,,71.96161335250241,0.8211959136427964
student,rbf,0.28867696930653675,0.06303767329760385,0.10396039603960397,0.3465346534653465,0.012026376741844171,0.0023410051011216806,0.09405940594059406,0.3193069306930693,70.94213690907121,35.70932148666484,0.018466027314516166,0.07047436510354477,0.05117394893147474,0.14448225438128215,0.0817545169567144,0.1995825677719257,0.018466027314516166,0.07047436510354477,0.0817545169567144,0.1995825677719257,1.0,0.0,1.0,0.0,1.0001247685986425,0.010813510215837763,,,,,,,,,72.04677114229236,0.7300819493145241
vertebral,custom_alsalam,0.4058218351779384,0.06673738144550373,0.009900990099009901,0.0,0.11399869513388818,0.19882524443615204,0.009900990099009901,0.0,5.2965038440044605,1.8659455348096596,0.37325464521301943,0.12480274559964916,0.6376340740045461,0.13151909700606912,0.7739834451391003,0.0960833461334345,0.37325464521301943,0.12480274559964916,0.7739834451391003,0.0960833461334345,0.9,0.030967741935483906,0.9054838709677421,0.0422580645161289,1.1690526609606189,0.08759788088776332,,,,,,,,,84.82144543022616,45.244094188632005
vertebral,custom_gegen,0.44650417675918264,0.037300030385647664,0.009900990099009901,0.0,0.03049311334176985,0.03393047037525841,0.009900990099009901,0.0,3.8822702788622276,2.3797096060366743,0.46577770101751714,0.18108322328969267,0.7036116153760148,0.14465545248826872,0.8171891970180876,0.10649078431793169,0.46577770101751714,0.18108322328969267,0.8171891970180876,0.10649078431793169,0.7819354838709677,0.2132258064516127,0.8029032258064517,0.20758064516129038,1.2279276077024948,0.05693223835888883,,,,,,,,,60.50286766891638,27.588199997791882
vertebral,custom_hermite,0.3639003621127129,0.04627919660354202,0.009900990099009901,0.0,0.01541237714002279,0.004079523093143923,0.009900990099009901,0.0,3.1877346937649502,0.46684892015927115,0.5175042864023895,0.053554884992899954,0.7745974564582796,0.05699888282769383,0.8961603458857448,0.05834539518017168,0.5175042864023895,0.053554884992899954,0.8961603458857448,0.05834539518017168,0.792258064516129,0.022903225806451655,0.7996774193548387,0.021451612903225947,1.137760232108934,0.036346552160763324,,,,,,,,,43.729547723656964,14.386265443015716
vertebral,linear,0.36858183643724013,0.03559522567680501,0.009900990099009901,0.0,0.05526066321409208,0.007894672326941021,0.009900990099009901,0.0,2.5855461616997184,0.16950228837022996,0.5634649765932134,0.027516053434257004,0.9072725794912726,0.03537557665340907,0.9999999999999992,4.440892098500626e-16,0.5634649765932134,0.027516053434257004,0.9999999999999992,4.440892098500626e-16,1.0,0.0,1.0,0.0,1.2030822806494235,0.04604904995432735,,,,,,,,,5.984549170200239,0.017403404145509782
vertebral,poly,0.4072755872801489,0.03537506352007924,0.009900990099009901,0.0,0.06083838370975732,0.09299629366498742,0.009900990099009901,0.0,2.8019845828489176,0.2569682635336057,0.5551346643105343,0.03192174707915019,0.8428473937021317,0.01716444356774749,0.9280062094963417,0.034864862229409654,0.5551346643105343,0.03192174707915019,0.9280062094963417,0.034864862229409654,0.9316129032258063,0.05225806451612913,0.9351612903225808,0.04370967741935461,1.2824757148630752,0.07738412745271095,,,,,,,,,36.168742988722315,24.28299163885192
vertebral,rbf,0.38005958212505575,0.049223606582956936,0.009900990099009901,0.0,0.034877090418844,0.006773880356751867,0.009900990099009901,0.0,8.066704200151406,9.07936403648016,0.280363244413615,0.18596360228303055,0.5272083061204688,0.2559369983691594,0.6551974671977628,0.2886827406282672,0.280363244413615,0.18596360228303055,0.6551974671977628,0.2886827406282672,1.0,0.0,1.0,0.0,1.114644400188043,0.08802795770869531,,,,,,,,,103.79000465462758,61.324788530929354
wine,custom_alsalam,0.6854137626780881,0.05298402536984381,0.009900990099009901,0.0,16.449524810983064,37.70395097928094,0.009900990099009901,0.0,20.927313394799796,7.558787328314857,0.15064021934714394,0.03757114771886322,0.30180525544482684,0.0627916564804536,0.3768944785015338,0.0713849602644902,0.15064021934714394,0.03757114771886322,0.3768944785015338,0.0713849602644902,0.8842696629213482,0.098314606741573,0.8803370786516854,0.08342696629213486,1.1757614167047343,0.0640077247425741,,,,,,,,,88.99774804766574,0.004866375631550568
wine,custom_gegen,0.7095453604766206,0.031170187065836075,0.009900990099009901,0.0,0.1802415135025735,0.48048166996356784,0.009900990099009901,0.0,11.012022605950676,8.673282050838733,0.24049834068470055,0.10480425647400418,0.43491234197376316,0.16483702745965323,0.5219175252987515,0.18432569505957058,0.24049834068470055,0.10480425647400418,0.5219175252987515,0.18432569505957058,0.8213483146067415,0.1078651685393257,0.8438202247191011,0.08230337078651695,1.306658758390962,0.1379271437988665,,,,,,,,,88.42112631619686,7.225576306731654
wine,custom_hermite,0.6517811694990716,0.024559038167739633,0.009900990099009901,0.0,0.030889593219934758,0.01689047403881388,0.009900990099009901,0.0,5.435197767704424,1.3156186759891213,0.3914366128359542,0.051187872502689746,0.5912372168269103,0.07772361016071971,0.6961038747570956,0.07514913371862175,0.3914366128359542,0.051187872502689746,0.6961038747570956,0.07514913371862175,0.6640449438202246,0.027528089887640328,0.6876404494382022,0.022191011235955127,1.4054015375365452,0.05874042954927616,,,,,,,,,81.96178107204979,6.956812013846772
wine,linear,0.6846008083745434,0.011208783671753264,0.009900990099009901,0.0,0.3354497840038332,0.014860337304777427,0.009900990099009901,0.0,4.367845321646195,0.39168397731241367,0.4130699434217189,0.031643830189378774,0.6977524247881859,0.018216960431807983,0.8243878926167575,0.008770425077569755,0.4130699434217189,0.031643830189378774,0.8243878926167575,0.008770425077569755,1.0,0.0,1.0,0.0,1.546838829963632,0.029035784998996172,,,,,,,,,12.99750329535154,0.00011210848059484135
wine,poly,0.6902809985694824,0.005457748158259057,0.009900990099009901,0.0,0.0881171653906788,0.03086626284883058,0.009900990099009901,0.0,5.294824663232209,0.7095695168588039,0.36844658933996677,0.031081142994315414,0.636010220539758,0.04857383641883006,0.750410278984006,0.04457233189001297,0.36844658933996677,0.031081142994315414,0.750410278984006,0.04457233189001297,0.9606741573033708,0.024157303370786698,0.9561797752808989,0.02977528089887649,1.4892601762040059,0.048566500891676245,,,,,,,,,77.26414639349962,10.760852981519093
wine,rbf,0.7022497454237787,0.023698285936488706,0.009900990099009901,0.0,0.059553390016839194,0.026791169908921345,0.009900990099009901,0.0,9.007688130247875,14.460819599708374,0.26723310547242096,0.20846192475536418,0.48702720514283715,0.3078608942540239,0.5873549023396811,0.33645355925901277,0.26723310547242096,0.20846192475536418,0.5873549023396811,0.33645355925901277,1.0,0.0,1.0,0.0,1.3450429843860832,0.29049906282097315,,,,,,,,,86.85281923586214,16.047997047629934
