kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
custom_hermite,class_entropy,training_time_mean,20,-0.07578365863531127,0.7508268873954029,-0.352112909709383,0.40243663868307583,0.14586466165413534,0.5394664944297437,-0.35538796366389097,0.5375267379679143,0.629377576834701
custom_hermite,class_entropy,support_vector_prop_mean,20,0.5330195461491003,0.015523852096956572,-0.12373006801918679,0.8204787833653056,0.4481203007518797,0.04753173575066418,-0.01722205154323655,0.8019473503662469,0.5435967660578197
custom_hermite,n_constant_features,accuracy_mean,20,0.029936891175303362,0.900294980327609,-0.4406630761445834,0.2706734303607515,-0.11013775835078694,0.6439044731401773,-0.5425231100167603,0.3130558671062633,0.8700037043301221
custom_hermite,n_constant_features,f1_mean,20,0.045039836729045726,0.8504457852221774,-0.39508174294280907,0.3620028032536391,-0.010012523486435177,0.9665824203168665,-0.4003862130800104,0.4271646227691133,0.9665824203168665
custom_hermite,n_constant_features,training_time_mean,20,0.42736847603532785,0.060175751497078656,-0.08360228360338104,0.8060158356283452,0.5506887917539347,0.011861517667987702,0.219268545986537,0.7815281365531122,0.06399730218734159
custom_hermite,n_constant_features,support_vector_prop_mean,20,0.09128432015942384,0.7019047045101741,-0.24522695957643606,0.45718101371236963,0.19023794624226836,0.42176311368485664,-0.1564798618621943,0.5725543077679915,0.5435967660578197
custom_hermite,proportion_constant_features,accuracy_mean,20,0.11293395383759713,0.6354590728569159,-0.22818294221930227,0.28710350079835245,-0.05336083006966861,0.8232010353439201,-0.42114331957329004,0.34160986261036197,0.8700037043301221
custom_hermite,proportion_constant_features,f1_mean,20,0.15301608381133555,0.5195386949101468,-0.21429962021837695,0.33921210518307626,0.0494081759904339,0.8361205521541919,-0.4330651594076962,0.44979760450266704,0.9665824203168665
custom_hermite,proportion_constant_features,training_time_mean,20,0.0921500343051175,0.6992034107491303,-0.06024245023482349,0.8192814050865156,0.5355846277363034,0.014942040588496545,0.19327853345375462,0.7632978314352123,0.06399730218734159
custom_hermite,proportion_constant_features,support_vector_prop_mean,20,-0.09725089051769985,0.6833586829993985,-0.34010092239519846,0.41097677522930137,0.15217718205053643,0.5218582183164491,-0.2612247177495487,0.5591926065608191,0.5620011581869451
